Qual a semelhança entre o batom e a calça legging?,Ambos servem para realçar os lábios.,2017-09-02 06:07:15.645 +00:00,2017-09-02 06:07:15.645 +00:00
Qual o queijo que mais sofre?,O queijo ralado.,2017-09-02 06:07:15.645 +00:00,2017-09-02 06:07:15.645 +00:00
O que é preciso para que se possa apagar uma vela?,Que ela esteja acesa.,2017-09-02 06:07:15.645 +00:00,2017-09-02 06:07:15.645 +00:00
Por que a abelha foi eletrocutada?,Porque ela pousou em uma Rosa Choque.,2017-09-02 06:07:15.645 +00:00,2017-09-02 06:07:15.645 +00:00
"O que é, o que é. Fica no meio da rua com as duas pernas viradas para cima?",A letra U.,2017-09-02 06:07:15.645 +00:00,2017-09-02 06:07:15.645 +00:00
Por que o Albert Einstein fica mais forte quando viaja?,Porque ele vira um Físico-Turista.,2017-09-02 06:07:15.645 +00:00,2017-09-02 06:07:15.645 +00:00
Qual é o nome de um legume que as bruxas comem?,Couve de bruxelas.,2017-09-02 06:07:15.645 +00:00,2017-09-02 06:07:15.645 +00:00
Qual a semelhança entre ciúmes e Trident?,Nunca admitimos que temos.,2017-09-02 06:07:15.645 +00:00,2017-09-02 06:07:15.645 +00:00
Qual a profissão que precisa de uma mãozinha para trabalhar?,Manicure.,2017-09-02 06:07:15.646 +00:00,2017-09-02 06:07:15.646 +00:00
O que é um pontinho verde no Facebook?,Uma pessoa online.,2017-09-02 06:07:15.646 +00:00,2017-09-02 06:07:15.646 +00:00
Como se tira da água uma pessoa que não sabe nadar?,Molhada.,2017-09-02 06:07:15.646 +00:00,2017-09-02 06:07:15.646 +00:00
"Seu pai está preso em uma ponte, de um lado tem um leão, do outro tem uma onça e embaixo vários tubarões. Como ele sai de lá?","Pelo lado da onça, ela é pintada.",2017-09-02 06:07:15.646 +00:00,2017-09-02 06:07:15.646 +00:00
O que é que os meus amigos usam mais que eu?,O meu nome.,2017-09-02 06:07:15.646 +00:00,2017-09-02 06:07:15.646 +00:00
Qual é a diferença entre uma pizza e a sua opinião?,A pizza eu pedi.,2017-09-02 06:07:15.646 +00:00,2017-09-02 06:07:15.646 +00:00
"O que tem folha mas não é árvore, tem arame mas não é cerca?",Caderno.,2017-09-02 06:07:15.646 +00:00,2017-09-02 06:07:15.646 +00:00
"O que todo mundo consegue abrir, mas ninguém sabe fechar?",Ovo.,2017-09-02 06:07:15.646 +00:00,2017-09-02 06:07:15.646 +00:00
Quais são as capitais mais faladas no mês de Dezembro?,"Natal, Belém e Salvador.",2017-09-02 06:07:15.646 +00:00,2017-09-02 06:07:15.646 +00:00
Por que a vaca pulou no mar e se afogou?,Para namorar o peixe boi.,2017-09-02 06:07:15.646 +00:00,2017-09-02 06:07:15.646 +00:00
O que é um pontinho marrom na feira?,Um browncólis.,2017-09-02 06:07:15.646 +00:00,2017-09-02 06:07:15.646 +00:00
O que é um pontinho rosa no Pokémon?,Um pinkachu.,2017-09-02 06:07:15.646 +00:00,2017-09-02 06:07:15.646 +00:00
O que é um pontinho preto na testa?,Uma espinha de alguém que não toma banho.,2017-09-02 06:07:15.646 +00:00,2017-09-02 06:07:15.646 +00:00
Qual a rua onde os dias não passam?,25 de março.,2017-09-02 06:07:15.646 +00:00,2017-09-02 06:07:15.646 +00:00
O que a pipa de Benjamin Franklin fez com ele?,O deixou em estado de choque.,2017-09-02 06:07:15.646 +00:00,2017-09-02 06:07:15.646 +00:00
Qual é a pedra que dança?,"Arrocha, arrocha, arrocha.",2017-09-02 06:07:15.646 +00:00,2017-09-02 06:07:15.646 +00:00
O que o boi faz quando o sol está batendo nele?,Sombra.,2017-09-02 06:07:15.646 +00:00,2017-09-02 06:07:15.646 +00:00
O que tem pernas longas e deixa um rastro redondo?,O compasso.,2017-09-02 06:07:15.646 +00:00,2017-09-02 06:07:15.646 +00:00
O Rio Amazonas está em qual estado?,Líquido.,2017-09-02 06:07:15.646 +00:00,2017-09-02 06:07:15.646 +00:00
Por que as pessoas pedem autógrafo para o Sol?,Porque ele é um astro.,2017-09-02 06:07:15.646 +00:00,2017-09-02 06:07:15.646 +00:00
Qual é a diferença do carpinteiro pro bebê?,O carpinteiro quer boa madeira e o bebê quer mamadeira.,2017-09-02 06:07:15.646 +00:00,2017-09-02 06:07:15.646 +00:00
Por que a minhoca foi demitida?,Porque ela estava fazendo corpo mole.,2017-09-02 06:07:15.646 +00:00,2017-09-02 06:07:15.646 +00:00
Qual a diferença entre o troco e o segredo?,"O troco se conta, o segredo não.",2017-09-02 06:07:15.646 +00:00,2017-09-02 06:07:15.646 +00:00
Por que o marido da Mulher Maravilha foi internado na clínica de reabilitação?,Porque ele era viciado em heroína.,2017-09-02 06:07:15.646 +00:00,2017-09-02 06:07:15.646 +00:00
Como se diz Testemunha de Jeová em chinês?,Ding Dong.,2017-09-02 06:07:15.646 +00:00,2017-09-02 06:07:15.646 +00:00
O que o chão disse para o tapete?,Sai de cima que eu também quero ver.,2017-09-02 06:07:15.646 +00:00,2017-09-02 06:07:15.646 +00:00
Como se cumprimenta um monstro de duas cabeças?,"Oi, oi.",2017-09-02 06:07:15.646 +00:00,2017-09-02 06:07:15.646 +00:00
Quando o varal fica nu?,"Quando chove, porque as mães pedem pra tirar a roupa do varal.",2017-09-02 06:07:15.646 +00:00,2017-09-02 06:07:15.646 +00:00
Qual é a loja oficial do Fluminense?,C&A. Porque a B eles pulam.,2017-09-02 06:07:15.646 +00:00,2017-09-02 06:07:15.646 +00:00
O que a manteiga disse para o café?,Quando vejo esse negão eu me derreto toda.,2017-09-02 06:07:15.647 +00:00,2017-09-02 06:07:15.647 +00:00
O que uma exportadora e a sua opinião têm em comum?,Nenhuma das duas importa.,2017-09-02 06:07:15.647 +00:00,2017-09-02 06:07:15.647 +00:00
Qual é o material de construção mais rápido do mundo?,Massa corrida.,2017-09-02 06:07:15.647 +00:00,2017-09-02 06:07:15.647 +00:00
Como queimar 2000 calorias sem fazer exercícios?,Esqueça a pizza no forno.,2017-09-02 06:07:15.647 +00:00,2017-09-02 06:07:15.647 +00:00
Qual é a operadora de telefonia do Kuduro?,"Oi, Oi, Oi.",2017-09-02 06:07:15.647 +00:00,2017-09-02 06:07:15.647 +00:00
Como se diz AIDS em japonês?,Kukmata.,2017-09-02 06:07:15.647 +00:00,2017-09-02 06:07:15.647 +00:00
Qual é a letra que enxerga a outra?,U V W.,2017-09-02 06:07:15.647 +00:00,2017-09-02 06:07:15.647 +00:00
Qual o estilo musical preferido das plantas?,Samba de Raiz.,2017-09-02 06:07:15.647 +00:00,2017-09-02 06:07:15.647 +00:00
Por que o céu é azul?,"Porque Jesus nasceu menino. Se fosse menina, o céu seria rosa.",2017-09-02 06:07:15.647 +00:00,2017-09-02 06:07:15.647 +00:00
Como a esfirra era chamada antes de ter esse nome?,Firra.,2017-09-02 06:07:15.647 +00:00,2017-09-02 06:07:15.647 +00:00
Por que a terra é virgem?,Porque a minhoca é mole e o vento é fresco.,2017-09-02 06:07:15.647 +00:00,2017-09-02 06:07:15.647 +00:00
Por que os bebês de proveta nao podem ser humoristas?,Porque eles nunca foram gozados.,2017-09-02 06:07:15.647 +00:00,2017-09-02 06:07:15.647 +00:00
Qual dos Cavaleiros da Távola Redonda é o mais redondo?,O Sir Cunferência.,2017-09-02 06:07:15.647 +00:00,2017-09-02 06:07:15.647 +00:00
Por que os EUA tem poucas chances de ganhar no xadrez?,Porque já perderam as duas torres.,2017-09-02 06:07:15.647 +00:00,2017-09-02 06:07:15.647 +00:00
Qual a parte do corpo que não possui matéria?,Só-vácuo.,2017-09-02 06:07:15.647 +00:00,2017-09-02 06:07:15.647 +00:00
Quantos moleques cabem em uma circunferência?,2 pi raio.,2017-09-02 06:07:15.647 +00:00,2017-09-02 06:07:15.647 +00:00
Qual corte de carne bovina a Carla Peres come quando o marido dela não está em casa?,Chã de fora.,2017-09-02 06:07:15.647 +00:00,2017-09-02 06:07:15.647 +00:00
Qual era o filme preferido de Steve Jobs?,Kill Bill.,2017-09-02 06:07:15.647 +00:00,2017-09-02 06:07:15.647 +00:00
O que Stephen Hawking disse quando o computador dele estragou?,Nada.,2017-09-02 06:07:15.647 +00:00,2017-09-02 06:07:15.647 +00:00
"Comecei a fazer um churrasco, mas a carne começou a cantar funk. Qual o tipo de corte da carne?",Mr. al-Catra.,2017-09-02 06:07:15.647 +00:00,2017-09-02 06:07:15.647 +00:00
O que é um são paulino dentro da geladeira?,Um Gaytorade.,2017-09-02 06:07:15.647 +00:00,2017-09-02 06:07:15.647 +00:00
O que é vermelho e cheira à tinta azul?,Tinta vermelha.,2017-09-02 06:07:15.647 +00:00,2017-09-02 06:07:15.647 +00:00
Por que o leite é integral?,Porque deriva da vaca.,2017-09-02 06:07:15.647 +00:00,2017-09-02 06:07:15.647 +00:00
Por que o celular desempregado decidiu se mudar pra outra cidade?,Porque ele estava em uma área sem serviço.,2017-09-02 06:07:15.647 +00:00,2017-09-02 06:07:15.647 +00:00
Qual é a música que vem da Bahia e é composta por minerais?,Arrocha.,2017-09-02 06:07:15.647 +00:00,2017-09-02 06:07:15.647 +00:00
"O que é branco por dentro, marrom por fora, e sangra?",A mandioca. Não sangra? Então enfie ela na bunda pra ver!,2017-09-02 06:07:15.647 +00:00,2017-09-02 06:07:15.647 +00:00
O Alien não consegue estender as roupas no varal. Qual o nome do filme?,Alien vs. Pregador.,2017-09-02 06:07:15.647 +00:00,2017-09-02 06:07:15.647 +00:00
"O que é o que é, um pontinho amarelo no meio do deserto?",Um camyellow.,2017-09-02 06:07:15.647 +00:00,2017-09-02 06:07:15.647 +00:00
"O que é que nasce no rio, vive no rio, morre no rio, mas nem sempre está molhado?",O carioca.,2017-09-02 06:07:15.647 +00:00,2017-09-02 06:07:15.647 +00:00
"O que é o que é a mãe é verde, a filha é encarnada, a mãe é mansa e a filha é danada?",Pimenta.,2017-09-02 06:07:15.647 +00:00,2017-09-02 06:07:15.647 +00:00
"O que é o que é, uma caixinha de bom parecer, não há carpinteiro que saiba fazer?",Amendoim.,2017-09-02 06:07:15.647 +00:00,2017-09-02 06:07:15.647 +00:00
O que é um pontinho preto correndo no mato?,O noivo formiga fugindo do casamento.,2017-09-02 06:07:15.647 +00:00,2017-09-02 06:07:15.647 +00:00
O que é que quanto mais claro mais difícil fica de ser visto?,Pupila.,2017-09-02 06:07:15.648 +00:00,2017-09-02 06:07:15.648 +00:00
Qual a semelhança entre o dinheiro e segredo?,Os dois são difíceis de se guardar.,2017-09-02 06:07:15.648 +00:00,2017-09-02 06:07:15.648 +00:00
Por que a minhoca não quis beijar o minhoco?,Porque não sabia se ali era a cara ou a bunda.,2017-09-02 06:07:15.648 +00:00,2017-09-02 06:07:15.648 +00:00
"O que é que tem avião mas não é aeroporto, tem dinheiro mas não é banco?",O terno do Silvio Santos.,2017-09-02 06:07:15.648 +00:00,2017-09-02 06:07:15.648 +00:00
"Qual é o nome do jogo que Getúlio Vargas gostava, mas passou a odiar?",Call of Dutra.,2017-09-02 06:07:15.648 +00:00,2017-09-02 06:07:15.648 +00:00
"Sou uma ave bonita, tente meu nome escrever, leia de trás para a frente e o mesmo nome irá ver?",Arara.,2017-09-02 06:07:15.648 +00:00,2017-09-02 06:07:15.648 +00:00
"O que é redondo, tem 21 dobrinhas e quando abre faz ""pssss""?",A tampinha de garrafa.,2017-09-02 06:07:15.648 +00:00,2017-09-02 06:07:15.648 +00:00
Um menino matou 5 moscas e afirmou que eram 3 machos e 2 fêmeas. Como ele descobriu?,"3 estavam na lata de cerveja, e 2 no telefone.",2017-09-02 06:07:15.648 +00:00,2017-09-02 06:07:15.648 +00:00
Qual é a diferença entre a fita adesiva e o avião?,A fita adesiva cola e o avião decola.,2017-09-02 06:07:15.648 +00:00,2017-09-02 06:07:15.648 +00:00
O assento do avião estava cheio de vômito. Qual o nome do filme?,Esqueceram Dramin.,2017-09-02 06:07:15.648 +00:00,2017-09-02 06:07:15.648 +00:00
"Ele é magro pra chuchu, tem dentes mas nunca come e mesmo sem ter dinheiro, dá comida a quem tem fome?",O garfo.,2017-09-02 06:07:15.648 +00:00,2017-09-02 06:07:15.648 +00:00
Qual é a diferença entre o papel higiênico e uma lixa de pedreiro?,"Passe os dois na bunda, o que te fizer gritar é a lixa.",2017-09-02 06:07:15.648 +00:00,2017-09-02 06:07:15.648 +00:00
Qual a semelhança entre as testemunhas de Jeová e os testículos?,"Andam juntos, mas ninguém os deixa entrar.",2017-09-02 06:07:15.648 +00:00,2017-09-02 06:07:15.648 +00:00
Qual é o meio de transporte que não faz curva?,O elevador.,2017-09-02 06:07:15.648 +00:00,2017-09-02 06:07:15.648 +00:00
Qual a diferença entre o bebê e o marceneiro?,O bebê gosta de mamadeira e o marceneiro não gosta de má madeira.,2017-09-02 06:07:15.648 +00:00,2017-09-02 06:07:15.648 +00:00
O que é um pontinho branco correndo pelo jardim?,Uma formiga atrasada para o casamento.,2017-09-02 06:07:15.648 +00:00,2017-09-02 06:07:15.648 +00:00
"Você tem 5 chocolates, mas um amigo lhe toma 1. Com quantos você fica?",Com 5 chocolates e um cadáver.,2017-09-02 06:07:15.648 +00:00,2017-09-02 06:07:15.648 +00:00
O que o boi foi fazer no lago?,Boiar.,2017-09-02 06:07:15.648 +00:00,2017-09-02 06:07:15.648 +00:00
"O que é, o que é, tem boca, tem dente e chama atenção de muita gente?",Sino.,2017-09-02 06:07:15.648 +00:00,2017-09-02 06:07:15.648 +00:00
"Qual o meio de transporte que tem 6 motoristas, 1 passageiro, e só faz a viagem de ida?",Caixão.,2017-09-02 06:07:15.648 +00:00,2017-09-02 06:07:15.648 +00:00
Como são chamados dois elefantes montando em uma bicicleta?,Otimistas.,2017-09-02 06:07:15.648 +00:00,2017-09-02 06:07:15.648 +00:00
Qual é o felino mais velho do mundo?,O tigre-de-bengala.,2017-09-02 06:07:15.648 +00:00,2017-09-02 06:07:15.648 +00:00
Por que a Igreja Católica vai finalmente deixar os padres casarem?,Pra eles aprenderem como realmente é o inferno.,2017-09-02 06:07:15.648 +00:00,2017-09-02 06:07:15.648 +00:00
Por que o sapo entrou no computador?,Para poder namorar com a memória Rã.,2017-09-02 06:07:15.648 +00:00,2017-09-02 06:07:15.648 +00:00
Por que o porco anda com a cabeça baixa?,Porque tem vergonha da mãe que é uma porca.,2017-09-02 06:07:15.648 +00:00,2017-09-02 06:07:15.648 +00:00
Como se chama o perfume do japônes que nunca toma banho?,Inhakaphura.,2017-09-02 06:07:15.648 +00:00,2017-09-02 06:07:15.648 +00:00
Como se chama o japonês que caiu no balaio de caqui?,Massaro Kaki Kabunda.,2017-09-02 06:07:15.648 +00:00,2017-09-02 06:07:15.648 +00:00
Em que lugar a rainha da Inglaterra foi coroada?,Na cabeça.,2017-09-02 06:07:15.648 +00:00,2017-09-02 06:07:15.648 +00:00
O que é o que é que chora até acabar?,A vela.,2017-09-02 06:07:15.648 +00:00,2017-09-02 06:07:15.648 +00:00
Qual é o animal que dorme com os pés na cabeça?,O piolho.,2017-09-02 06:07:15.648 +00:00,2017-09-02 06:07:15.648 +00:00
"O que é de graça, mas tem que se pagar?",O trabalho do palhaço.,2017-09-02 06:07:15.648 +00:00,2017-09-02 06:07:15.648 +00:00
"O que deixa o jardim mais belo, a comida mais gostosa e o rosto mais feio?",O cravo.,2017-09-02 06:07:15.649 +00:00,2017-09-02 06:07:15.649 +00:00
"O que é que todos tem dois, mas você só tem um?",A letra O.,2017-09-02 06:07:15.649 +00:00,2017-09-02 06:07:15.649 +00:00
Qual a semelhança entre o Neymar e o touch screen?,Os dois são sensíveis ao toque.,2017-09-02 06:07:15.649 +00:00,2017-09-02 06:07:15.649 +00:00
"O que é o que é, são irmãs gêmeas, moram uma ao lado da outra, mas nunca se viram?",Orelhas.,2017-09-02 06:07:15.649 +00:00,2017-09-02 06:07:15.649 +00:00
O que uma parede disse para a outra?,Vamos nos encontrar ali no cantinho.,2017-09-02 06:07:15.649 +00:00,2017-09-02 06:07:15.649 +00:00
Qual é a maior palavra do dicionário?,Arroz. Pois vai de A à Z.,2017-09-02 06:07:15.649 +00:00,2017-09-02 06:07:15.649 +00:00
Por que a aranha precisa de você?,Porque ela é um aracneedyou.,2017-09-02 06:07:15.649 +00:00,2017-09-02 06:07:15.649 +00:00
Onde o Super-Homem faz suas compras?,No supermercado.,2017-09-02 06:07:15.649 +00:00,2017-09-02 06:07:15.649 +00:00
"Ayrton Senna queria a Xuxa, morreu. Michael Jackson queria Xuxa, morreu. Qual o nome do filme?",Pelé Eterno.,2017-09-02 06:07:15.649 +00:00,2017-09-02 06:07:15.649 +00:00
"O que é o que é quatro em cima de quatro, esperando quatro, quatro não veio, quatro foi embora, e quatro ficou?","É o gato em cima da mesa esperando o rato, mas o rato não veio.",2017-09-02 06:07:15.649 +00:00,2017-09-02 06:07:15.649 +00:00
"Se você jogar uma pedra vermelha em um lago azul, como ela fica?",Molhada.,2017-09-02 06:07:15.649 +00:00,2017-09-02 06:07:15.649 +00:00
O que nunca se come no café da manhã?,O almoço e a janta.,2017-09-02 06:07:15.649 +00:00,2017-09-02 06:07:15.649 +00:00
Qual é o peixe que sempre é chamado pelo seu título de nobreza?,Tu-barão.,2017-09-02 06:07:15.649 +00:00,2017-09-02 06:07:15.649 +00:00
O que é um pontinho verde pulando no sofá?,Uma ervilha que saiu do castigo.,2017-09-02 06:07:15.649 +00:00,2017-09-02 06:07:15.649 +00:00
Por que o anão só surfa na cozinha?,Porque lá tem microondas.,2017-09-02 06:07:15.649 +00:00,2017-09-02 06:07:15.649 +00:00
Qual é o super-herói mais religioso de todos?,Clark Krente.,2017-09-02 06:07:15.649 +00:00,2017-09-02 06:07:15.649 +00:00
Qual o animal que faz sexo com as patas?,Um pato pegador.,2017-09-02 06:07:15.649 +00:00,2017-09-02 06:07:15.649 +00:00
Qual é o país que melhor sabe fazer café?,É-cuador.,2017-09-02 06:07:15.649 +00:00,2017-09-02 06:07:15.649 +00:00
Vila Belmiro lotada. Qual o nome do filme?,300.,2017-09-02 06:07:15.649 +00:00,2017-09-02 06:07:15.649 +00:00
"O que é que tem capa mas não é super-herói, tem folha mas não é árvore, tem orelha mas não é gente?",O livro.,2017-09-02 06:07:15.649 +00:00,2017-09-02 06:07:15.649 +00:00
O que enche uma casa mas não enche uma mão?,O botão da camisa.,2017-09-02 06:07:15.649 +00:00,2017-09-02 06:07:15.649 +00:00
O que o advogado da granja foi fazer na delegacia?,Soltar a franga.,2017-09-02 06:07:15.649 +00:00,2017-09-02 06:07:15.649 +00:00
Qual é o animal preferido do vampiro bêbado?,A girafa.,2017-09-02 06:07:15.649 +00:00,2017-09-02 06:07:15.649 +00:00
Onde o vampiro deposita suas economias?,No banco de sangue.,2017-09-02 06:07:15.649 +00:00,2017-09-02 06:07:15.649 +00:00
Quando os povos ameríndios comeram carne pela primeira vez?,Quando chegou o Cristovão Colombo.,2017-09-02 06:07:15.649 +00:00,2017-09-02 06:07:15.649 +00:00
Como você chama um pinguim com uma raquete pequena na mão?,Pinguim-Pongue.,2017-09-02 06:07:15.649 +00:00,2017-09-02 06:07:15.649 +00:00
Por que no inverno os pássaros voam para as regiões tropicais?,Porque é muito longe para irem a pé.,2017-09-02 06:07:15.649 +00:00,2017-09-02 06:07:15.649 +00:00
"O que é o que é faz saltos sensacionais, mas nunca esteve em uma Olimpíada?",O sapateiro.,2017-09-02 06:07:15.649 +00:00,2017-09-02 06:07:15.649 +00:00
O que o laxante disse para a merda?,"Pede pra sair, 02!",2017-09-02 06:07:15.649 +00:00,2017-09-02 06:07:15.649 +00:00
Qual a parte mais velha do carro?,O vô-lante.,2017-09-02 06:07:15.649 +00:00,2017-09-02 06:07:15.649 +00:00
"O que é que é um palmo de nervo duro, nem é carne e nem é osso, quando está bem vermelhinho desce água pelo pescoço?",Vela.,2017-09-02 06:07:15.649 +00:00,2017-09-02 06:07:15.649 +00:00
O gaúcho não achava o seu carro no estacionamento. Qual o modelo do carro?,Kadetche.,2017-09-02 06:07:15.649 +00:00,2017-09-02 06:07:15.649 +00:00
O que tem duas rodas e dá leite?,Uma vaca ciclista.,2017-09-02 06:07:15.650 +00:00,2017-09-02 06:07:15.650 +00:00
Qual o jogador que desapareceu junto da inflação?,Tostão.,2017-09-02 06:07:15.650 +00:00,2017-09-02 06:07:15.650 +00:00
O que uma minhoca disse para a namorado dela?,Você minhoquece.,2017-09-02 06:07:15.650 +00:00,2017-09-02 06:07:15.650 +00:00
O que você deve fazer se encontrar um monstro verde?,"Correr, antes que ele amadureça!",2017-09-02 06:07:15.650 +00:00,2017-09-02 06:07:15.650 +00:00
Por que o porco não gosta do mecânico?,Porque ele aperta a porca.,2017-09-02 06:07:15.650 +00:00,2017-09-02 06:07:15.650 +00:00
O que tem 40 cabeças e solta fogo?,Caixa de fósforos.,2017-09-02 06:07:15.650 +00:00,2017-09-02 06:07:15.650 +00:00
O que é que quando uma parte a outra parte logo em seguida?,A Perna.,2017-09-02 06:07:15.650 +00:00,2017-09-02 06:07:15.650 +00:00
Qual é o nome do confeiteiro chinês?,Shanti Lee.,2017-09-02 06:07:15.650 +00:00,2017-09-02 06:07:15.650 +00:00
Qual é a pior coisa que pode acontecer para um peixe de água doce?,Ser diabético.,2017-09-02 06:07:15.650 +00:00,2017-09-02 06:07:15.650 +00:00
O que é um pontinho vermelho pulando na feira?,Um caqui-pererê.,2017-09-02 06:07:15.650 +00:00,2017-09-02 06:07:15.650 +00:00
"Se uma criança ganha 10 barras de chocolate e come 5 de uma vez, ela fica com...?",Caganeira.,2017-09-02 06:07:15.650 +00:00,2017-09-02 06:07:15.650 +00:00
Um homem soltou dois peidos em sequência. Qual é o nome do filme?,Gás parzinho.,2017-09-02 06:07:15.650 +00:00,2017-09-02 06:07:15.650 +00:00
Quem é a mãe do mingau?,A mãezena.,2017-09-02 06:07:15.650 +00:00,2017-09-02 06:07:15.650 +00:00
O que é um pontinho branco em cima do caminhão?,Um arroz carreteiro.,2017-09-02 06:07:15.650 +00:00,2017-09-02 06:07:15.650 +00:00
Qual é a diferença entre a bala de um revólver e um repórter?,A bala faz o furo e o repórter procura o furo.,2017-09-02 06:07:15.650 +00:00,2017-09-02 06:07:15.650 +00:00
Qual é a atriz que adora carboidratos?,Juliana Pães.,2017-09-02 06:07:15.650 +00:00,2017-09-02 06:07:15.650 +00:00
Qual é a diferença ente o Neymar e uma máquina de fazer garapa?,O Neymar tem moicano e a máquina de fazer garapa mói cana.,2017-09-02 06:07:15.650 +00:00,2017-09-02 06:07:15.650 +00:00
Qual é a diferença entre uma hambúrguer e uma piriguete?,O hambúrguer nunca é 100% vaca.,2017-09-02 06:07:15.650 +00:00,2017-09-02 06:07:15.650 +00:00
Preta Gil me chamou para sair. Qual o nome do filme?,Arraste-me para o Inferno.,2017-09-02 06:07:15.650 +00:00,2017-09-02 06:07:15.650 +00:00
A laranja foi ao médico com tosse seca e febre. Qual o diagnóstico?,Larangite.,2017-09-02 06:07:15.650 +00:00,2017-09-02 06:07:15.650 +00:00
O que é um pontinho rosa no salão de festas vazio?,Um confete de ressaca.,2017-09-02 06:07:15.650 +00:00,2017-09-02 06:07:15.650 +00:00
O que é que chega na frente da sua casa mas não entra?,A calçada.,2017-09-02 06:07:15.650 +00:00,2017-09-02 06:07:15.650 +00:00
Com o que se parece a metade de uma maçã?,Com a outra metade.,2017-09-02 06:07:15.650 +00:00,2017-09-02 06:07:15.650 +00:00
Quanto tempo demora para o oxigênio ionizar?,Um ânion.,2017-09-02 06:07:15.650 +00:00,2017-09-02 06:07:15.650 +00:00
"O que é uma casinha sem porta e sem janela, lá dentro vivem duas donzelas, uma branca e outra amarela?",O ovo.,2017-09-02 06:07:15.650 +00:00,2017-09-02 06:07:15.650 +00:00
Qual o animal que faz os professores de inglês subirem pelas paredes?,A lagarteacher.,2017-09-02 06:07:15.651 +00:00,2017-09-02 06:07:15.651 +00:00
O que um poste disse para o outro?,Essa fiarada toda é sua?,2017-09-02 06:07:15.651 +00:00,2017-09-02 06:07:15.651 +00:00
Qual a quantidade de memória RAM tem a seleção de vôlei do Brasil?,1 Giba.,2017-09-02 06:07:15.651 +00:00,2017-09-02 06:07:15.651 +00:00
Como os portugueses tiram leite de vaca?,"Um português segura as tetas, e mais quatro movem a vaca para cima e para baixo.",2017-09-02 06:07:15.651 +00:00,2017-09-02 06:07:15.651 +00:00
Como se faz para reconhecer um viado caçando uma onça?,Ele fica agachado esperando a pintada.,2017-09-02 06:07:15.651 +00:00,2017-09-02 06:07:15.651 +00:00
Por que a salsicha espirra?,Porque ela não é Sadia.,2017-09-02 06:07:15.651 +00:00,2017-09-02 06:07:15.651 +00:00
"Depois de cagar no banheiro público o sujeito pão duro vê uma placa com os dizeres: ""Aqui não temos papel. Use uma nota de 1 real"". Mas ele só tem uma nota de 50, o que ele faz?",Ele limpa com a de 50 e pega no lixo 49 notas usadas de 1 real de troco.,2017-09-02 06:07:15.651 +00:00,2017-09-02 06:07:15.651 +00:00
Qual é a semelhança do professor e o termômetro?,Algumas vezes eles dão zero.,2017-09-02 06:07:15.651 +00:00,2017-09-02 06:07:15.651 +00:00
O que a água quente falou pro miojo?,Comigo você não dura 3 minutos.,2017-09-02 06:07:15.651 +00:00,2017-09-02 06:07:15.651 +00:00
Tinha quatro enxadas e uma foice. Quantas ferramentas tem?,Três. Pois uma foice.,2017-09-02 06:07:15.651 +00:00,2017-09-02 06:07:15.651 +00:00
O que é um pontinho branco no meio do mato?,Uma noiva formiga se arrumando para o casamento.,2017-09-02 06:07:15.651 +00:00,2017-09-02 06:07:15.651 +00:00
O que a mãe do Jason disse para ele na noite de quinta-feira 12?,"Vai dormir, porque amanhã você trabalha.",2017-09-02 06:07:15.651 +00:00,2017-09-02 06:07:15.651 +00:00
Um gordo e um magro se jogam de um prédio. Quem chega no chão primeiro?,O magro. Porque o gordo parou pra recuperar o fôlego.,2017-09-02 06:07:15.651 +00:00,2017-09-02 06:07:15.651 +00:00
Qual o prato preferido dos gulosos?,O prato bem cheio.,2017-09-02 06:07:15.651 +00:00,2017-09-02 06:07:15.651 +00:00
"O que é pequeno, quadrado e amarelo?",Um pequeno quadrado amarelo.,2017-09-02 06:07:15.651 +00:00,2017-09-02 06:07:15.651 +00:00
Qual é o doutor que virou drops?,Dr. Halls.,2017-09-02 06:07:15.651 +00:00,2017-09-02 06:07:15.651 +00:00
"Qual a semelhança entre o cobertor de lã no verão, e o trem andando?",Ambos estão fora da estação.,2017-09-02 06:07:15.651 +00:00,2017-09-02 06:07:15.651 +00:00
Como saber se o homem é padre ou se é pastor?,Coloque uma criança de um lado e dinheiro de outro...,2017-09-02 06:07:15.651 +00:00,2017-09-02 06:07:15.651 +00:00
O que desce sorrindo e sobe chorando?,O balde quando vai pegar água do poço.,2017-09-02 06:07:15.651 +00:00,2017-09-02 06:07:15.651 +00:00
"Qual galinha é mais esperta, a branca ou a preta?","A preta, porque ela consegue botar ovo branco. Agora pede pra galinha branca botar ovo preto!",2017-09-02 06:07:15.651 +00:00,2017-09-02 06:07:15.651 +00:00
Por que os japoneses são bons com computadores?,Porque eles já nascem com um micro entre as pernas.,2017-09-02 06:07:15.651 +00:00,2017-09-02 06:07:15.651 +00:00
O que é o que é abre as pernas para enfiar?,O óculos.,2017-09-02 06:07:15.651 +00:00,2017-09-02 06:07:15.651 +00:00
Qual é a hora preferida do afogado?,A hora da bóia.,2017-09-02 06:07:15.651 +00:00,2017-09-02 06:07:15.651 +00:00
O que a Dona Florinda falou para o Quico depois de saírem da suruba?,"Quico, não se misture com essa genitália!",2017-09-02 06:07:15.651 +00:00,2017-09-02 06:07:15.651 +00:00
Como é possível comer um ovo sem você quebrar a casca?,Pedindo para outra pessoa quebrar a casca.,2017-09-02 06:07:15.651 +00:00,2017-09-02 06:07:15.651 +00:00
